# ##X##X##X## #
 R X XX XX X   
# ##X##X##X## #
# ##X## ##X## #
   X X   X X   
# ##X## ##X## #
# ## ##X##X## #
      X XX X   
# ## ##X##X## #
# ##X##X##X## #
   X XX XX X   
# ##X##X##X## #
# ##X##X## ## #
   X XX X      
# ##X##X## ## #

episode  413 score 992.00 average score 981.82 epsilon 0.01
episode  414 score 971.00 average score 981.66 epsilon 0.01
episode  415 score 962.00 average score 981.76 epsilon 0.01
episode  416 score 990.00 average score 981.80 epsilon 0.01
episode  417 score 992.00 average score 981.80 epsilon 0.01
episode  418 score 992.00 average score 982.01 epsilon 0.01
episode  419 score 992.00 average score 982.01 epsilon 0.01
episode  420 score 992.00 average score 982.02 epsilon 0.01
episode  421 score 980.00 average score 981.90 epsilon 0.01
episode  422 score 990.00 average score 981.88 epsilon 0.01
episode  423 score 992.00 average score 981.88 epsilon 0.01
episode  424 score 991.00 average score 981.87 epsilon 0.01
episode  425 score 992.00 average score 981.89 epsilon 0.01
episode  426 score 992.00 average score 981.90 epsilon 0.01
episode  427 score 992.00 average score 981.91 epsilon 0.01
episode  428 score 992.00 average score 981.93 epsilon 0.01
episode  429 score 960.00 average score 981.76 epsilon 0.01
episode  430 score 989.00 average score 982.03 epsilon 0.01
episode  431 score 992.00 average score 982.03 epsilon 0.01
episode  432 score 977.00 average score 982.49 epsilon 0.01
episode  433 score 992.00 average score 982.98 epsilon 0.01
episode  434 score 982.00 average score 982.94 epsilon 0.01
episode  435 score 992.00 average score 982.94 epsilon 0.01
episode  436 score 992.00 average score 982.95 epsilon 0.01
episode  437 score 988.00 average score 983.47 epsilon 0.01
episode  438 score 992.00 average score 983.51 epsilon 0.01
episode  439 score 985.00 average score 983.55 epsilon 0.01
episode  440 score 992.00 average score 983.60 epsilon 0.01
episode  441 score 962.00 average score 983.30 epsilon 0.01
episode  442 score 992.00 average score 983.30 epsilon 0.01
episode  443 score 992.00 average score 983.55 epsilon 0.01
episode  444 score 992.00 average score 983.92 epsilon 0.01
episode  445 score 992.00 average score 983.92 epsilon 0.01
episode  446 score 985.00 average score 984.28 epsilon 0.01
episode  447 score 992.00 average score 984.30 epsilon 0.01
episode  448 score 992.00 average score 984.31 epsilon 0.01
episode  449 score 992.00 average score 984.42 epsilon 0.01
episode  450 score 990.00 average score 984.85 epsilon 0.01
episode  451 score 992.00 average score 984.86 epsilon 0.01
episode  452 score 992.00 average score 984.87 epsilon 0.01
episode  453 score 988.00 average score 984.85 epsilon 0.01
episode  454 score 983.00 average score 985.07 epsilon 0.01
episode  455 score 992.00 average score 985.11 epsilon 0.01
episode  456 score 992.00 average score 985.11 epsilon 0.01
episode  457 score 980.00 average score 984.99 epsilon 0.01
episode  458 score 986.00 average score 984.94 epsilon 0.01
episode  459 score 981.00 average score 984.94 epsilon 0.01
episode  460 score 992.00 average score 984.99 epsilon 0.01
episode  461 score 992.00 average score 984.99 epsilon 0.01
episode  462 score 992.00 average score 985.25 epsilon 0.01
episode  463 score 990.00 average score 985.23 epsilon 0.01
episode  464 score 992.00 average score 985.23 epsilon 0.01
episode  465 score 967.00 average score 985.08 epsilon 0.01
episode  466 score 992.00 average score 985.08 epsilon 0.01
episode  467 score 992.00 average score 985.16 epsilon 0.01
episode  468 score 987.00 average score 985.11 epsilon 0.01
episode  469 score 992.00 average score 985.25 epsilon 0.01
episode  470 score 984.00 average score 985.17 epsilon 0.01
episode  471 score 992.00 average score 985.93 epsilon 0.01
episode  472 score 992.00 average score 986.02 epsilon 0.01
episode  473 score 990.00 average score 986.15 epsilon 0.01
episode  474 score 987.00 average score 986.10 epsilon 0.01
episode  475 score 992.00 average score 986.10 epsilon 0.01
episode  476 score 951.00 average score 986.14 epsilon 0.01
episode  477 score 992.00 average score 986.14 epsilon 0.01
episode  478 score 951.00 average score 985.73 epsilon 0.01
episode  479 score 991.00 average score 985.72 epsilon 0.01
episode  480 score 992.00 average score 985.73 epsilon 0.01
episode  481 score 992.00 average score 985.73 epsilon 0.01
episode  482 score 992.00 average score 986.23 epsilon 0.01
episode  483 score 990.00 average score 986.29 epsilon 0.01
